2,10
2,10
2,10
2,10
2,10
3,15
3,15
3,15
3,15
3,15
3,15
3,15
3,15
3,15
3,15
4,20
4,20
4,20
4,20
4,20
4,20
4,20
4,20
4,20
4,20
4,20
4,20
4,20
4,20
4,20
5,25
5,25
5,25
5,25
5,25
5,25
5,25
5,25
5,25
5,25
5,25
5,25
5,25
5,25
5,25
5,25
5,25
5,25
5,25
5,25
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,30
6,30
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
8,40
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
9,45
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
10,50
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
11,55
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
12,60
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
13,65
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
14,70
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
15,74
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
16,80
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
17,84
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
18,89
