localCbr	cdf
0.0	0.0004915350337283579
0.0	0.0004936908891394472
0.0	0.0004958467445505364
0.0	0.0004980025999616257
0.0	0.000500158455372715
0.0	0.0005023143107838043
0.0	0.0005044701661948936
0.0	0.0005066260216059829
0.0	0.0005087818770170722
0.0	0.0005109377324281615
0.0	0.0005130935878392507
0.0	0.00051524944325034
0.0	0.0005174052986614293
0.0	0.0005195611540725186
0.0	0.0005217170094836079
0.0	0.0005238728648946972
0.0	0.0005260287203057865
0.0	0.0005281845757168758
0.0	0.0005303404311279652
0.0	0.0005324962865390545
0.0	0.0005346521419501437
0.0	0.000536807997361233
0.0	0.0005389638527723223
0.0	0.0005411197081834116
0.0	0.0005432755635945009
0.0	0.0005454314190055902
0.0	0.0005475872744166795
0.0	0.0005497431298277688
0.0	0.000551898985238858
0.0	0.0005540548406499473
0.0	0.0005562106960610366
0.0	0.0005583665514721259
0.0	0.0005605224068832152
0.0	0.0005626782622943045
0.0	0.0005648341177053938
0.0	0.0005669899731164831
0.0	0.0005691458285275724
0.0	0.0005713016839386616
0.0	0.0005734575393497509
0.0	0.0005756133947608402
0.0	0.0005777692501719295
0.0	0.0005799251055830188
0.0	0.0005820809609941081
0.0	0.0005842368164051974
0.0	0.0005863926718162867
0.0	0.000588548527227376
0.0	0.0005907043826384652
0.0	0.0005928602380495545
0.0	0.0005950160934606438
0.0	0.0005971719488717331
0.0	0.0005993278042828224
0.0	0.0006014836596939117
0.0	0.000603639515105001
0.0	0.0006057953705160903
0.0	0.0006079512259271795
0.0	0.0006101070813382688
0.0	0.0006122629367493581
0.0	0.0006144187921604474
0.0	0.0006165746475715367
0.0	0.000618730502982626
0.0	0.0006208863583937153
0.0	0.0006230422138048046
0.0	0.0006251980692158939
0.0	0.0006273539246269831
0.0	0.0006295097800380724
0.0	0.0006316656354491617
0.0	0.000633821490860251
0.0	0.0006359773462713403
0.0	0.0006381332016824296
0.0	0.0006402890570935189
0.0	0.0006424449125046082
0.0	0.0006446007679156974
0.0	0.0006467566233267867
0.0	0.000648912478737876
0.0	0.0006510683341489653
0.0	0.0006532241895600546
0.0	0.0006553800449711439
0.0	0.0006575359003822332
0.0	0.0006596917557933225
0.0	0.0006618476112044118
0.0	0.000664003466615501
0.0	0.0006661593220265903
0.0	0.0006683151774376796
0.0	0.0006704710328487689
0.0	0.0006726268882598582
0.0	0.0006747827436709475
0.0	0.0006769385990820368
0.0	0.0006790944544931261
0.0	0.0006812503099042154
0.0	0.0006834061653153046
0.0	0.0006855620207263939
0.0	0.0006877178761374832
0.0	0.0006898737315485725
0.0	0.0006920295869596618
0.0	0.0006941854423707511
0.0	0.0006963412977818404
0.0	0.0006984971531929297
0.0	0.000700653008604019
0.0	0.0007028088640151082
0.0	0.0007049647194261975
0.0	0.0007071205748372868
0.0	0.0007092764302483761
0.0	0.0007114322856594654
0.0	0.0007135881410705547
0.0	0.000715743996481644
0.0	0.0007178998518927333
0.0	0.0007200557073038225
0.0	0.0007222115627149118
0.0	0.0007243674181260011
0.0	0.0007265232735370904
0.0	0.0007286791289481797
0.0	0.000730834984359269
0.0	0.0007329908397703583
0.0	0.0007351466951814476
0.0	0.0007373025505925369
0.0	0.0007394584060036261
0.0	0.0007416142614147154
0.0	0.0007437701168258047
0.0	0.000745925972236894
0.0	0.0007480818276479833
0.0	0.0007502376830590726
0.0	0.0007523935384701619
0.0	0.0007545493938812512
0.0	0.0007567052492923404
0.0	0.0007588611047034297
0.0	0.000761016960114519
0.0	0.0007631728155256083
0.0	0.0007653286709366976
0.0	0.0007674845263477869
0.0	0.0007696403817588762
0.0	0.0007717962371699655
0.0	0.0007739520925810548
0.0	0.000776107947992144
0.0	0.0007782638034032333
0.0	0.0007804196588143226
0.0	0.0007825755142254119
0.0	0.0007847313696365012
0.0	0.0007868872250475905
0.0	0.0007890430804586798
0.0	0.0007911989358697691
0.0	0.0007933547912808583
0.0	0.0007955106466919476
0.0	0.0007976665021030369
0.0	0.0007998223575141262
0.0	0.0008019782129252155
0.0	0.0008041340683363048
0.0	0.0008062899237473941
0.0	0.0008084457791584834
0.0	0.0008106016345695727
0.0	0.0008127574899806619
0.0	0.0008149133453917512
0.0	0.0008170692008028405
0.0	0.0008192250562139298
0.0	0.0008213809116250191
0.0	0.0008235367670361084
0.0	0.0008256926224471977
0.0	0.000827848477858287
0.0	0.0008300043332693763
0.0	0.0008321601886804655
0.0	0.0008343160440915548
0.0	0.0008364718995026441
0.0	0.0008386277549137334
0.0	0.0008407836103248227
0.0	0.000842939465735912
0.0	0.0008450953211470013
0.0	0.0008472511765580906
0.0	0.0008494070319691798
0.0	0.0008515628873802691
0.0	0.0008537187427913584
0.0	0.0008558745982024477
0.0	0.000858030453613537
0.0	0.0008601863090246263
0.0	0.0008623421644357156
0.0	0.0008644980198468049
0.0	0.0008666538752578942
0.0	0.0008688097306689834
0.0	0.0008709655860800727
0.0	0.000873121441491162
0.0	0.0008752772969022513
0.0	0.0008774331523133406
0.0	0.0008795890077244299
0.0	0.0008817448631355192
0.0	0.0008839007185466086
0.0	0.0008860565739576979
0.0	0.0008882124293687871
0.0	0.0008903682847798764
0.0	0.0008925241401909657
0.0	0.000894679995602055
0.0	0.0008968358510131443
0.0	0.0008989917064242336
0.0	0.0009011475618353229
0.0	0.0009033034172464122
0.0	0.0009054592726575015
0.0	0.0009076151280685907
0.0	0.00090977098347968
0.0	0.0009119268388907693
0.0	0.0009140826943018586
0.0	0.0009162385497129479
0.0	0.0009183944051240372
0.0	0.0009205502605351265
0.0	0.0009227061159462158
0.0	0.000924861971357305
0.0	0.0009270178267683943
0.0	0.0009291736821794836
0.0	0.0009313295375905729
0.0	0.0009334853930016622
0.0	0.0009356412484127515
0.0	0.0009377971038238408
0.0	0.0009399529592349301
0.0	0.0009421088146460194
0.0	0.0009442646700571086
0.0	0.0009464205254681979
0.0	0.0009485763808792872
0.0	0.0009507322362903765
0.0	0.0009528880917014658
0.0	0.0009550439471125551
0.0	0.0009571998025236444
0.0	0.0009593556579347337
0.0	0.000961511513345823
0.0	0.0009636673687569122
0.0	0.0009658232241680015
0.0	0.0009679790795790908
0.0	0.0009701349349901801
0.0	0.0009722907904012694
0.0	0.0009744466458123587
0.0	0.000976602501223448
0.0	0.0009787583566345372
0.0	0.0009809142120456265
0.0	0.0009830700674567157
0.0	0.0009852259228678051
0.0	0.0009873817782788943
0.0	0.0009895376336899837
0.0	0.0009916934891010729
0.0	0.0009938493445121623
0.0	0.0009960051999232515
0.0	0.0009981610553343409
0.0	0.00100031691074543
0.0	0.0010024727661565194
0.0	0.0010046286215676086
0.0	0.001006784476978698
0.0	0.0010089403323897872
0.0	0.0010110961878008766
0.0	0.0010132520432119658
0.0	0.0010154078986230552
0.0	0.0010175637540341443
0.0	0.0010197196094452337
0.0	0.001021875464856323
0.0	0.0010240313202674123
0.0	0.0010261871756785015
0.0	0.001028343031089591
0.0	0.00103049888650068
0.0	0.0010326547419117695
0.0	0.0010348105973228586
0.0	0.001036966452733948
0.0	0.0010391223081450372
0.0	0.0010412781635561266
0.0	0.0010434340189672158
0.0	0.0010455898743783052
0.0	0.0010477457297893944
0.0	0.0010499015852004838
0.0	0.001052057440611573
0.0	0.0010542132960226624
0.0	0.0010563691514337515
0.0	0.001058525006844841
0.0	0.0010606808622559303
0.0	0.0010628367176670195
0.0	0.001064992573078109
0.0	0.001067148428489198
0.0	0.0010693042839002875
0.0	0.0010714601393113767
0.0	0.001073615994722466
0.0	0.0010757718501335552
0.0	0.0010779277055446446
0.0	0.0010800835609557338
0.0	0.0010822394163668232
0.0	0.0010843952717779124
0.0	0.0010865511271890018
0.0	0.001088706982600091
0.0	0.0010908628380111804
0.0	0.0010930186934222695
0.0	0.001095174548833359
0.0	0.0010973304042444481
0.0	0.0010994862596555375
0.0	0.0011016421150666267
0.0	0.001103797970477716
0.0	0.0011059538258888053
0.0	0.0011081096812998947
0.0	0.0011102655367109839
0.0	0.0011124213921220732
0.0	0.0011145772475331624
0.0	0.0011167331029442518
0.0	0.001118888958355341
0.0	0.0011210448137664304
0.0	0.0011232006691775196
0.0	0.001125356524588609
0.0	0.0011275123799996982
0.0	0.0011296682354107876
0.0	0.0011318240908218767
0.0	0.0011339799462329661
0.0	0.0011361358016440553
0.0	0.0011382916570551447
0.0	0.0011404475124662339
0.0	0.0011426033678773233
0.0	0.0011447592232884125
0.0	0.0011469150786995019
0.0	0.001149070934110591
0.0	0.0011512267895216804
0.0	0.0011533826449327696
0.0	0.001155538500343859
0.0	0.0011576943557549482
0.0	0.0011598502111660376
0.0	0.0011620060665771268
0.0	0.0011641619219882162
0.0	0.0011663177773993054
0.0	0.0011684736328103947
0.0	0.001170629488221484
0.0	0.0011727853436325733
0.0	0.0011749411990436625
0.0	0.001177097054454752
0.0	0.001179252909865841
0.0	0.0011814087652769305
0.0	0.0011835646206880197
0.0	0.001185720476099109
0.0	0.0011878763315101982
0.0	0.0011900321869212876
0.0	0.0011921880423323768
0.0	0.0011943438977434662
0.0	0.0011964997531545554
0.0	0.0011986556085656448
0.0	0.001200811463976734
0.0	0.0012029673193878234
0.0	0.0012051231747989125
0.0	0.001207279030210002
0.0	0.0012094348856210911
0.0	0.0012115907410321805
0.0	0.0012137465964432697
0.0	0.001215902451854359
0.0	0.0012180583072654483
0.0	0.0012202141626765377
0.0	0.0012223700180876268
0.0	0.0012245258734987162
0.0	0.0012266817289098054
0.0	0.0012288375843208948
0.0	0.001230993439731984
0.0	0.0012331492951430734
0.0	0.0012353051505541626
0.0	0.001237461005965252
0.0	0.0012396168613763412
0.0	0.0012417727167874306
0.0	0.0012439285721985197
0.0	0.0012460844276096091
0.0	0.0012482402830206983
0.0	0.0012503961384317877
0.0	0.0012525519938428769
0.0	0.0012547078492539663
0.0	0.0012568637046650555
0.0	0.0012590195600761449
0.0	0.001261175415487234
0.0	0.0012633312708983234
0.0	0.0012654871263094126
0.0	0.001267642981720502
0.0	0.0012697988371315912
0.0	0.0012719546925426806
0.0	0.0012741105479537698
0.0	0.0012762664033648592
0.0	0.0012784222587759483
0.0	0.0012805781141870377
0.0	0.001282733969598127
0.0	0.0012848898250092163
0.0	0.0012870456804203055
0.0	0.001289201535831395
0.0	0.001291357391242484
0.0	0.0012935132466535735
0.0	0.0012956691020646627
0.0	0.001297824957475752
0.0	0.0012999808128868412
0.0	0.0013021366682979306
0.0	0.0013042925237090198
0.0	0.0013064483791201092
0.0	0.0013086042345311984
0.0	0.0013107600899422878
0.0	0.001312915945353377
0.0	0.0013150718007644664
0.0	0.0013172276561755555
0.0	0.001319383511586645
0.0	0.0013215393669977341
0.0	0.0013236952224088235
0.0	0.0013258510778199127
0.0	0.001328006933231002
0.0	0.0013301627886420913
0.0	0.0013323186440531807
0.0	0.0013344744994642698
0.0	0.0013366303548753592
0.0	0.0013387862102864484
0.0	0.0013409420656975378
0.0	0.001343097921108627
0.0	0.0013452537765197164
0.0	0.0013474096319308056
0.0	0.001349565487341895
0.0	0.0013517213427529842
0.0	0.0013538771981640736
0.0	0.0013560330535751627
0.0	0.0013581889089862521
0.0	0.0013603447643973413
0.0	0.0013625006198084307
0.0	0.0013646564752195199
0.0	0.0013668123306306093
0.0	0.0013689681860416985
0.0	0.0013711240414527879
0.0	0.001373279896863877
0.0	0.0013754357522749664
0.0	0.0013775916076860556
0.0	0.001379747463097145
0.0	0.0013819033185082342
0.0	0.0013840591739193236
0.0	0.0013862150293304128
0.0	0.0013883708847415022
0.0	0.0013905267401525913
0.0	0.0013926825955636807
0.0	0.00139483845097477
0.0	0.0013969943063858593
0.0	0.0013991501617969485
0.0	0.001401306017208038
0.0	0.001403461872619127
0.0	0.0014056177280302165
0.0	0.0014077735834413057
0.0	0.001409929438852395
0.0	0.0014120852942634842
0.0	0.0014142411496745736
0.0	0.001416397005085663
0.0	0.0014185528604967522
0.0	0.0014207087159078416
0.0	0.0014228645713189308
0.0	0.0014250204267300202
0.0	0.0014271762821411094
0.0	0.0014293321375521988
0.0	0.001431487992963288
0.0	0.0014336438483743773
0.0	0.0014357997037854665
0.0	0.001437955559196556
0.0	0.001440111414607645
0.0	0.0014422672700187345
0.0	0.0014444231254298237
0.0	0.001446578980840913
0.0	0.0014487348362520022
0.0	0.0014508906916630916
0.0	0.0014530465470741808
0.0	0.0014552024024852702
0.0	0.0014573582578963594
0.0	0.0014595141133074488
0.0	0.001461669968718538
0.0	0.0014638258241296274
0.0	0.0014659816795407165
0.0	0.001468137534951806
0.0	0.0014702933903628951
0.0	0.0014724492457739845
0.0	0.0014746051011850737
0.0	0.001476760956596163
0.0	0.0014789168120072523
0.0	0.0014810726674183417
0.0	0.0014832285228294309
0.0	0.0014853843782405203
0.0	0.0014875402336516094
0.0	0.0014896960890626988
0.0	0.001491851944473788
0.0	0.0014940077998848774
0.0	0.0014961636552959666
0.0	0.001498319510707056
0.0	0.0015004753661181452
0.0	0.0015026312215292346
0.0	0.0015047870769403237
0.0	0.0015069429323514131
0.0	0.0015090987877625023
0.0	0.0015112546431735917
0.0	0.001513410498584681
0.0	0.0015155663539957703
0.0	0.0015177222094068595
0.0	0.0015198780648179489
0.0	0.001522033920229038
0.0	0.0015241897756401274
0.0	0.0015263456310512166
0.0	0.001528501486462306
0.0	0.0015306573418733952
0.0	0.0015328131972844846
0.0	0.0015349690526955738
0.0	0.0015371249081066632
0.0	0.0015392807635177524
0.0	0.0015414366189288417
0.0	0.001543592474339931
0.0	0.0015457483297510203
0.0	0.0015479041851621095
0.0	0.001550060040573199
0.0	0.001552215895984288
0.0	0.0015543717513953775
0.0	0.0015565276068064667
0.0	0.001558683462217556
0.0	0.0015608393176286452
0.0	0.0015629951730397346
0.0	0.0015651510284508238
0.0	0.0015673068838619132
0.0	0.0015694627392730024
0.0	0.0015716185946840918
0.0	0.001573774450095181
0.0	0.0015759303055062704
0.0	0.0015780861609173595
0.0	0.001580242016328449
0.0	0.0015823978717395381
0.0	0.0015845537271506275
0.0	0.0015867095825617167
0.0	0.001588865437972806
0.0	0.0015910212933838953
0.0	0.0015931771487949847
0.0	0.0015953330042060739
0.0	0.0015974888596171632
0.0	0.0015996447150282524
0.0	0.0016018005704393418
0.0	0.001603956425850431
0.0	0.0016061122812615204
0.0	0.0016082681366726096
0.0	0.001610423992083699
0.0	0.0016125798474947882
0.0	0.0016147357029058776
0.0	0.0016168915583169667
0.0	0.0016190474137280561
0.0	0.0016212032691391453
0.0	0.0016233591245502347
0.0	0.0016255149799613239
0.0	0.0016276708353724133
0.0	0.0016298266907835025
0.0	0.0016319825461945919
0.0	0.001634138401605681
0.0	0.0016362942570167704
0.0	0.0016384501124278596
0.0	0.001640605967838949
0.0	0.0016427618232500382
0.0	0.0016449176786611276
0.0	0.0016470735340722168
0.0	0.0016492293894833062
0.0	0.0016513852448943953
0.0	0.0016535411003054847
0.0	0.001655696955716574
0.0	0.0016578528111276633
0.0	0.0016600086665387525
0.0	0.001662164521949842
0.0	0.001664320377360931
0.0	0.0016664762327720205
0.0	0.0016686320881831097
0.0	0.001670787943594199
0.0	0.0016729437990052882
0.0	0.0016750996544163776
0.0	0.0016772555098274668
0.0	0.0016794113652385562
0.0	0.0016815672206496454
0.0	0.0016837230760607348
0.0	0.001685878931471824
0.0	0.0016880347868829134
0.0	0.0016901906422940025
0.0	0.001692346497705092
0.0	0.0016945023531161811
0.0	0.0016966582085272705
0.0	0.0016988140639383597
0.0	0.001700969919349449
0.0	0.0017031257747605383
0.0	0.0017052816301716277
0.0	0.0017074374855827168
0.0	0.0017095933409938062
0.0	0.0017117491964048954
0.0	0.0017139050518159848
0.0	0.001716060907227074
0.0	0.0017182167626381634
0.0	0.0017203726180492526
0.0	0.001722528473460342
0.0	0.0017246843288714312
0.0	0.0017268401842825206
0.0	0.0017289960396936097
0.0	0.0017311518951046991
0.0	0.0017333077505157883
0.0	0.0017354636059268777
0.0	0.0017376194613379669
0.0	0.0017397753167490563
0.0	0.0017419311721601455
0.0	0.0017440870275712349
0.0	0.001746242882982324
0.0	0.0017483987383934134
0.0	0.0017505545938045026
0.0	0.001752710449215592
0.0	0.0017548663046266812
0.0	0.0017570221600377706
0.0	0.0017591780154488598
0.0	0.0017613338708599492
0.0	0.0017634897262710383
0.0	0.0017656455816821277
0.0	0.0017678014370932171
0.0	0.0017699572925043063
0.0	0.0017721131479153957
0.0	0.001774269003326485
0.0	0.0017764248587375743
0.0	0.0017785807141486635
0.0	0.0017807365695597529
0.0	0.001782892424970842
0.0	0.0017850482803819314
0.0	0.0017872041357930206
0.0	0.00178935999120411
0.0	0.0017915158466151992
0.0	0.0017936717020262886
0.0	0.0017958275574373778
0.0	0.0017979834128484672
0.0	0.0018001392682595564
0.0	0.0018022951236706458
0.0	0.001804450979081735
0.0	0.0018066068344928243
0.0	0.0018087626899039135
0.0	0.001810918545315003
0.0	0.001813074400726092
0.0	0.0018152302561371815
0.0	0.0018173861115482707
0.0	0.00181954196695936
0.0	0.0018216978223704492
0.0	0.0018238536777815386
0.0	0.0018260095331926278
0.0	0.0018281653886037172
0.0	0.0018303212440148064
0.0	0.0018324770994258958
0.0	0.001834632954836985
0.0	0.0018367888102480744
0.0	0.0018389446656591635
0.0	0.001841100521070253
0.0	0.0018432563764813421
0.0	0.0018454122318924315
0.0	0.0018475680873035207
0.0	0.00184972394271461
0.0	0.0018518797981256993
0.0	0.0018540356535367887
0.0	0.0018561915089478779
0.0	0.0018583473643589673
0.0	0.0018605032197700564
0.0	0.0018626590751811458
0.0	0.001864814930592235
0.0	0.0018669707860033244
0.0	0.0018691266414144136
0.0	0.001871282496825503
0.0	0.0018734383522365922
0.0	0.0018755942076476816
0.0	0.0018777500630587707
0.0	0.0018799059184698601
0.0	0.0018820617738809493
0.0	0.0018842176292920387
0.0	0.001886373484703128
0.0	0.0018885293401142173
0.0	0.0018906851955253065
0.0	0.0018928410509363959
0.0	0.001894996906347485
0.0	0.0018971527617585744
0.0	0.0018993086171696636
0.0	0.001901464472580753
0.0	0.0019036203279918422
0.0	0.0019057761834029316
0.0	0.0019079320388140208
0.0	0.0019100878942251102
0.0	0.0019122437496361994
0.0	0.0019143996050472888
0.0	0.001916555460458378
0.0	0.0019187113158694673
0.0	0.0019208671712805565
0.0	0.001923023026691646
0.0	0.001925178882102735
0.0	0.0019273347375138245
0.0	0.0019294905929249137
0.0	0.001931646448336003
0.0	0.0019338023037470922
0.0	0.0019359581591581816
0.0	0.0019381140145692708
0.0	0.0019402698699803602
0.0	0.0019424257253914494
0.0	0.0019445815808025388
0.0	0.001946737436213628
0.0	0.0019488932916247174
0.0	0.0019510491470358065
0.0	0.001953205002446896
0.0	0.0019553608578579853
0.0	0.0019575167132690743
0.0	0.0019596725686801637
0.0	0.001961828424091253
0.0	0.0019639842795023425
0.0	0.0019661401349134315
0.0	0.001968295990324521
0.0	0.0019704518457356103
0.0	0.0019726077011466996
0.0	0.0019747635565577886
0.0	0.001976919411968878
0.0	0.0019790752673799674
0.0	0.001981231122791057
0.0	0.0019833869782021458
0.0	0.001985542833613235
0.0	0.0019876986890243246
0.0	0.001989854544435414
0.0	0.001992010399846503
0.0	0.0019941662552575923
0.0	0.0019963221106686817
0.0	0.001998477966079771
0.0	0.00200063382149086
0.0	0.0020027896769019495
0.0	0.002004945532313039
0.0	0.0020071013877241283
0.0	0.0020092572431352172
0.0	0.0020114130985463066
0.0	0.002013568953957396
0.0	0.0020157248093684854
0.0	0.0020178806647795744
0.0	0.0020200365201906638
0.0	0.002022192375601753
0.0	0.0020243482310128426
0.0	0.0020265040864239315
0.0	0.002028659941835021
0.0	0.0020308157972461103
0.0	0.0020329716526571997
0.0	0.0020351275080682887
0.0	0.002037283363479378
0.0	0.0020394392188904675
0.0	0.002041595074301557
0.0	0.002043750929712646
0.0	0.0020459067851237352
0.0	0.0020480626405348246
0.0	0.002050218495945914
0.0	0.002052374351357003
0.0	0.0020545302067680924
0.0	0.002056686062179182
0.0	0.002058841917590271
0.0	0.00206099777300136
0.0	0.0020631536284124495
0.0	0.002065309483823539
0.0	0.0020674653392346283
0.0	0.0020696211946457173
0.0	0.0020717770500568067
0.0	0.002073932905467896
0.0	0.0020760887608789855
0.0	0.0020782446162900745
0.0	0.002080400471701164
0.0	0.0020825563271122532
0.0	0.0020847121825233426
0.0	0.0020868680379344316
0.0	0.002089023893345521
0.0	0.0020911797487566104
0.0	0.0020933356041677
0.0	0.0020954914595787888
0.0	0.002097647314989878
0.0	0.0020998031704009676
0.0	0.002101959025812057
0.0	0.002104114881223146
0.0	0.0021062707366342353
0.0	0.0021084265920453247
0.0	0.002110582447456414
0.0	0.002112738302867503
0.0	0.0021148941582785925
0.0	0.002117050013689682
0.0	0.0021192058691007713
0.0	0.0021213617245118607
0.0	0.0021235175799229496
0.0	0.002125673435334039
0.0	0.0021278292907451284
0.0	0.002129985146156218
0.0	0.0021321410015673068
0.0	0.002134296856978396
0.0	0.0021364527123894856
0.0	0.002138608567800575
0.0	0.002140764423211664
0.0	0.0021429202786227533
0.0	0.0021450761340338427
0.0	0.002147231989444932
0.0	0.002149387844856021
0.0	0.0021515437002671105
0.0	0.0021536995556782
0.0	0.0021558554110892893
0.0	0.0021580112665003782
0.0	0.0021601671219114676
0.0	0.002162322977322557
0.0	0.0021644788327336464
0.0	0.0021666346881447354
0.0	0.002168790543555825
0.0	0.002170946398966914
0.0	0.0021731022543780036
0.0	0.0021752581097890925
0.0	0.002177413965200182
